Tab,Ticker,Sector,Current Price,52-Week High,RSI,P/E Ratio,PEG,P/S Ratio,PSG,Market Cap,Target Price,Upside %,Revenue Growth %,EPS Growth %,Gross Margin %,Net Profit Margin %,Debt/Equity,Beta,Insider Ownership %,Institutional Ownership %,Analyst Recom,Short Interest,Short Float %,Earnings Date,Investment Score
Investment Master,AI,Technology,8.61,30.1,36.97,,,5.35,,1338420000,8.82,2.44,-52.54,-32.13,30.92,-187.95,0.09,2.07,12.57,55.47,3.4,44.67,32.61,6/3/2026 4:30:00 PM,23.3
Speculative Investments,DRAM,Financial,53.06,81.34,40.55,,,,,,,,,,,,,,,,,11.55,,,100.0
Speculative Investments,SHLD,Financial,60.03,78.49,41.19,,,,,,,,,,,,,0.3,,,,1.69,,,100.0
Speculative Investments,GENB,Healthcare,13.58,18.18,39.79,,,,,1740850000,25.4,87.04,,,,,0.13,,57.06,19.45,1.0,5.92,10.75,5/7/2026 8:30:00 AM,90.0
Speculative Investments,NNE,Industrials,16.41,60.87,33.03,,,,,854690000,41.67,153.93,,69.08,,,0.0,5.42,17.8,46.25,1.57,11.89,27.78,5/14/2026 4:30:00 PM,81.5
Speculative Investments,OCTV,Technology,16.07,30.0,40.91,,22.9,,,4313790000,22.94,42.75,,,,,0.01,,21.88,0.13,1.67,0.73,0.35,8/12/2026 8:30:00 AM,70.5
Speculative Investments,OKLO,Utilities,41.51,193.88,29.88,,,,,7222370000,87.11,109.85,,-173.38,,,0.0,1.19,16.05,53.03,2.09,24.37,16.68,5/12/2026 4:30:00 PM,64.6
Speculative Investments,PSUS,Financial,36.75,44.0,40.26,,,,,3675000000,39.5,7.48,,,,,,,,11.27,,0.23,0.23,,59.8
Speculative Investments,QS,Consumer Cyclical,5.89,19.07,34.15,,,,,3623200000,7.0,18.85,,20.98,,,0.06,2.67,19.33,36.74,3.5,96.66,19.48,7/22/2026 4:30:00 PM,55.0
Speculative Investments,INFQ,Technology,9.05,27.5,32.33,,,208.74,,1974680000,21.0,132.04,,-63925.0,21.04,-1027.12,0.01,4.26,14.17,15.36,1.0,21.9,11.69,5/14/2026 4:30:00 PM,50.2
Speculative Investments,USAR,Basic Materials,15.23,43.98,31.96,,,507.68,,3726340000,38.25,151.15,,-155.23,-45.28,-5889.17,0.01,2.59,9.21,54.75,1.0,27.71,12.44,5/13/2026 4:30:00 PM,46.5
Speculative Investments,UEC,Energy,9.4,20.34,36.36,,,230.29,,4651800000,18.03,91.81,,-51.78,-99.39,-513.24,0.0,1.23,1.91,80.47,1.22,61.08,12.58,6/9/2026 8:30:00 AM,45.0
Speculative Investments,WULF,Financial,18.86,29.84,36.65,,,55.61,,9345740000,38.44,103.82,-1.14,-530.69,3.62,-611.46,,3.8,30.84,80.66,1.05,104.66,30.54,5/8/2026 8:30:00 AM,35.8
