Tab,Ticker,Sector,Current Price,52-Week High,RSI,P/E Ratio,PEG,P/S Ratio,PSG,Market Cap,Target Price,Upside %,Revenue Growth %,EPS Growth %,Gross Margin %,Net Profit Margin %,Debt/Equity,Beta,Insider Ownership %,Institutional Ownership %,Analyst Recom,Short Interest,Short Float %,Earnings Date,Investment Score
Investment Master,FRSH,Technology,10.4,15.46,63.65,16.38,1.04,3.43,0.21,2990470000,11.75,12.98,16.49,-295.35,83.93,20.69,0.04,0.88,29.01,60.99,2.07,18.78,9.2,5/5/2026 4:30:00 PM,58.1
Investment Master,PEGA,Technology,31.65,68.09,47.33,17.04,0.58,3.11,,5289220000,58.5,84.83,-9.6,-59.5,74.84,20.04,0.1,0.88,45.94,56.25,1.27,13.85,15.33,4/21/2026 4:30:00 PM,58.1
Investment Master,QCOM,Technology,180.51,259.91,41.18,19.63,4.74,4.28,,190252280000,224.43,24.33,-3.46,172.6,54.8,22.31,0.56,1.64,0.09,82.5,2.58,44.62,4.24,4/29/2026 4:30:00 PM,58.0
Investment Master,CSCO,Technology,112.3,130.37,43.18,36.61,2.05,7.29,0.61,442623140000,131.15,16.79,11.96,36.1,63.53,20.13,0.68,1.01,0.24,81.17,1.93,61.78,1.57,5/13/2026 4:30:00 PM,57.9
Investment Master,RBRK,Technology,87.3,99.75,73.53,,,12.61,0.32,17968810000,94.35,8.08,38.99,61.43,80.58,-20.25,,1.08,26.68,57.42,1.1,14.37,9.52,6/4/2026 4:30:00 PM,57.7
Investment Master,BNL,Real Estate,21.47,21.5,61.83,33.08,1.25,8.79,1.07,4116870000,22.3,3.87,8.25,175.03,59.48,25.85,0.93,0.96,1.14,94.04,1.8,9.99,5.27,7/29/2026 4:30:00 PM,57.5
Investment Master,FTI,Energy,68.21,77.78,51.64,26.1,1.01,2.68,0.26,27197450000,76.65,12.37,10.46,92.99,22.49,10.65,0.39,0.72,1.0,99.79,1.91,14.78,3.74,7/30/2026 8:30:00 AM,57.5
Investment Master,TTD,Communication Services,19.3,91.47,49.09,21.75,1.07,3.06,0.26,9073100000,25.41,31.66,11.82,-16.77,77.83,14.57,0.17,1.03,11.16,81.9,2.51,72.98,17.47,5/7/2026 4:30:00 PM,57.2
Investment Master,YOU,Technology,57.25,62.73,58.77,46.24,0.64,8.12,0.41,7652110000,62.6,9.34,19.7,47.03,61.78,13.0,0.6,1.06,7.92,95.43,2.33,9.9,10.67,5/6/2026 8:30:00 AM,57.2
Investment Master,WAL,Financial,82.4,97.23,54.84,9.6,0.5,1.61,0.1,8996870000,89.81,8.99,15.42,-7.92,,16.85,0.9,1.33,6.39,84.95,1.56,4.09,4.0,4/21/2026 4:30:00 PM,57.0
Investment Master,DOX,Technology,52.28,93.44,39.3,10.5,0.7,1.22,0.31,5623650000,84.67,61.95,3.92,-11.62,36.12,11.57,0.32,0.43,1.22,98.92,1.86,8.78,8.27,5/13/2026 4:30:00 PM,56.7
Investment Master,IRM,Real Estate,115.31,134.68,33.5,126.62,3.25,4.74,0.22,34307570000,133.0,15.34,21.58,787.08,40.39,3.76,,1.22,0.94,88.32,1.5,8.07,2.74,4/30/2026 8:30:00 AM,56.7
Investment Master,EME,Industrials,755.25,951.92,37.35,25.27,1.8,1.89,0.1,33563510000,1000.14,32.43,19.67,30.04,19.29,7.54,0.13,1.14,0.74,97.68,1.91,1.23,2.8,4/29/2026 8:30:00 AM,56.6
Investment Master,HQY,Healthcare,97.28,105.96,71.02,36.44,1.21,6.08,0.85,8132820000,115.56,18.79,7.13,33.91,62.64,17.25,0.48,0.22,2.5,105.1,1.35,4.61,5.65,5/28/2026 4:30:00 PM,56.5
Investment Master,KLAC,Technology,213.28,307.36,44.44,60.29,1.76,21.28,1.85,278602390000,227.27,6.56,11.52,11.65,59.91,35.68,1.05,1.42,0.13,91.84,2.0,40.76,3.12,4/29/2026 4:30:00 PM,56.5
Investment Master,GNTX,Consumer Cyclical,24.26,29.37,43.97,13.68,0.89,1.96,0.11,5167270000,27.43,13.07,17.11,9.51,34.32,14.53,0.0,0.78,0.36,95.81,2.0,14.84,7.0,7/24/2026 8:30:00 AM,56.3
Investment Master,CTSH,Technology,43.27,87.03,42.37,9.39,0.76,0.96,0.16,20503720000,66.74,54.24,5.83,3.61,30.87,10.41,0.07,0.85,0.49,105.21,2.06,59.81,12.68,7/29/2026 8:30:00 AM,56.2
Investment Master,DECK,Consumer Cyclical,106.57,126.49,51.64,15.14,1.21,2.71,0.31,14801240000,127.21,19.37,8.68,-4.02,56.14,18.77,0.15,1.16,1.06,100.23,2.29,5.92,4.31,5/21/2026 4:30:00 PM,56.2
Investment Master,RJF,Financial,168.02,177.67,70.53,15.89,0.82,1.98,0.18,32744250000,177.08,5.39,10.82,15.42,87.69,12.96,0.47,0.94,10.47,80.72,2.38,11.08,6.35,7/22/2026 4:30:00 PM,56.2
Investment Master,CPRX,Healthcare,31.5,32.56,71.52,18.1,0.85,6.46,1.15,3855540000,31.67,0.54,5.63,12.37,79.62,37.08,0.0,0.75,8.8,82.97,2.8,7.95,7.12,5/11/2026 4:30:00 PM,56.1
Investment Master,DT,Technology,45.38,57.55,65.37,84.65,1.21,6.55,0.34,13227160000,45.59,0.46,19.44,-54.84,81.56,8.06,0.06,0.72,1.09,101.98,1.77,9.05,3.14,5/13/2026 8:30:00 AM,55.9
Investment Master,PWR,Industrials,648.39,788.8,39.62,88.95,1.78,3.23,0.12,97297500000,806.5,24.39,26.33,51.81,13.3,3.67,0.7,1.22,0.94,94.39,1.69,3.81,2.56,4/30/2026 8:30:00 AM,55.8
Investment Master,VLY,Financial,14.89,14.93,64.83,13.36,0.43,2.34,0.6,8253670000,16.25,9.13,3.92,59.3,,17.79,0.39,1.05,14.31,75.59,1.43,39.75,8.37,4/23/2026 8:30:00 AM,55.7
Investment Master,NTNX,Technology,54.37,82.43,67.6,56.96,1.97,5.34,0.53,14696600000,58.21,7.06,10.03,19.25,87.08,10.03,,0.62,2.52,88.37,2.1,20.31,7.71,5/27/2026 4:30:00 PM,55.7
Investment Master,NDAQ,Financial,85.19,101.78,51.5,25.67,1.42,5.83,2.59,48181250000,107.69,26.41,2.25,33.29,57.81,23.15,0.79,0.99,21.35,75.51,1.4,8.73,1.96,7/23/2026 8:30:00 AM,55.6
Investment Master,MGY,Energy,25.48,32.76,37.78,14.78,0.69,3.68,1.57,4853210000,33.11,29.95,2.34,-0.28,46.04,24.06,0.2,0.71,0.94,111.18,1.9,19.82,10.82,5/6/2026 4:30:00 PM,55.4
Investment Master,CRWD,Technology,197.33,209.5,71.79,,4.36,39.44,1.54,200929240000,184.49,-6.51,25.57,124.26,74.89,-0.89,0.18,1.24,3.53,72.36,1.61,30.89,3.15,6/3/2026 4:30:00 PM,55.4
Investment Master,HBAN,Financial,18.05,19.45,65.26,13.82,0.62,2.79,0.1,36589710000,20.36,12.8,26.86,-24.84,,15.76,0.72,0.96,0.91,89.24,1.57,78.04,3.89,7/23/2026 8:30:00 AM,55.3
Investment Master,CRWV,Technology,80.36,163.67,34.93,,,7.04,0.06,43844760000,141.12,75.61,111.69,-76.43,34.82,-25.58,7.39,7.25,37.95,44.85,1.9,69.01,20.39,5/7/2026 4:30:00 PM,55.3
Investment Master,SYF,Financial,76.94,88.77,57.95,7.96,0.91,1.36,,25879620000,89.27,16.03,-2.87,19.88,81.03,18.53,1.0,1.31,0.52,108.44,1.92,21.24,6.35,7/21/2026 8:30:00 AM,55.2
Investment Master,ABNB,Consumer Cyclical,149.34,150.2,63.41,36.78,1.16,7.08,0.4,90005530000,157.47,5.44,17.87,7.34,72.38,19.8,0.33,1.15,32.56,59.69,2.11,14.63,3.66,5/7/2026 4:30:00 PM,55.0
Investment Master,UPWK,Communication Services,9.01,22.85,55.64,11.22,0.39,1.41,0.98,1112280000,12.44,38.07,1.44,-12.0,77.54,13.81,0.67,1.0,5.19,96.7,2.4,23.77,20.3,5/7/2026 4:30:00 PM,55.0
Investment Master,VST,Utilities,154.88,219.81,48.42,25.86,0.17,3.17,,52224510000,230.18,48.62,-10.0,407.29,14.65,12.45,3.56,1.41,0.95,91.24,1.38,15.36,4.6,5/7/2026 8:30:00 AM,55.0
Investment Master,PB,Financial,71.6,77.2,51.61,12.98,0.86,4.79,0.39,8582100000,79.62,11.2,12.3,-14.8,,29.54,0.3,0.66,4.33,73.47,2.47,6.45,5.61,7/29/2026 8:30:00 AM,54.4
Investment Master,HAYW,Industrials,16.43,17.72,62.32,22.75,1.49,3.1,0.27,3565790000,17.25,4.99,11.53,62.54,45.02,13.98,0.63,1.08,2.76,100.64,2.4,9.88,4.68,4/29/2026 8:30:00 AM,54.3
Investment Master,CARG,Consumer Cyclical,36.02,39.42,72.74,23.62,1.04,3.39,0.41,3248740000,37.71,4.69,8.17,-8.8,88.61,15.57,0.79,1.17,19.67,92.35,1.81,7.69,10.62,5/7/2026 4:30:00 PM,54.0
Investment Master,DIS,Communication Services,98.18,124.61,45.16,15.71,1.1,1.75,0.23,170499370000,130.44,32.86,7.45,-29.76,31.63,11.53,0.44,1.4,0.15,78.38,1.44,24.14,1.39,5/6/2026 8:30:00 AM,53.9
Investment Master,ONTO,Technology,272.01,386.43,42.22,126.28,0.8,13.13,1.38,13530750000,366.0,34.55,9.51,-47.97,49.26,10.33,0.0,1.56,0.63,99.46,1.08,2.57,5.2,5/5/2026 4:30:00 PM,53.8
Investment Master,JCI,Industrials,136.51,151.17,43.2,24.42,1.14,3.41,0.42,83286880000,157.89,15.66,8.21,38.05,36.49,14.45,0.7,1.32,0.34,94.07,2.21,8.15,1.34,5/6/2026 8:30:00 AM,53.8
Investment Master,STM,Technology,67.3,81.42,45.09,437.58,0.27,4.82,0.21,59815570000,78.98,17.36,23.2,-32.33,33.84,1.17,0.14,1.93,0.0,12.18,1.93,11.28,1.27,7/23/2026 8:30:00 AM,53.8
Investment Master,RGTI,Technology,16.42,58.14,36.42,,,544.71,2.74,5457990000,31.0,88.79,198.91,-148.42,-59.45,-2253.59,0.01,1.98,1.73,52.9,1.69,59.24,18.13,5/11/2026 4:30:00 PM,53.7
Investment Master,RYAN,Financial,42.0,67.7,69.84,57.07,1.8,3.5,0.24,11073270000,43.17,2.79,14.57,158.3,,3.43,5.88,0.6,12.65,88.14,2.29,14.28,12.63,7/30/2026 4:30:00 PM,53.6
Investment Master,CFG,Financial,72.35,72.47,71.67,17.13,0.47,2.52,0.94,30593400000,76.0,5.04,2.69,46.43,,15.09,0.47,1.01,0.95,98.45,1.4,16.05,3.83,7/16/2026 8:30:00 AM,53.5
Investment Master,XYL,Industrials,118.11,154.27,61.42,29.34,1.97,3.09,1.14,28073980000,152.31,28.96,2.71,14.41,38.48,10.8,0.19,1.02,0.35,96.92,1.77,8.17,3.45,7/28/2026 8:30:00 AM,53.1
Investment Master,ZS,Technology,149.51,337.04,60.54,,1.82,7.62,0.3,24176390000,192.15,28.52,25.43,-224.81,76.29,-2.44,0.79,0.95,35.17,54.29,1.48,11.88,11.33,5/26/2026 4:30:00 PM,53.1
Investment Master,NXT,Technology,108.26,163.14,40.51,28.24,1.29,4.61,,16417980000,156.23,44.31,-4.74,-7.61,32.19,16.46,0.02,1.88,1.84,107.54,1.68,8.49,5.7,5/12/2026 4:30:00 PM,52.8
Investment Master,MWA,Industrials,24.99,31.0,41.97,18.96,2.19,2.67,0.48,3910430000,31.0,24.05,5.52,15.29,37.58,14.17,0.42,1.03,0.9,96.04,2.67,4.15,2.68,5/5/2026 4:30:00 PM,52.8
Investment Master,APA,Energy,33.07,45.66,40.75,7.71,1.08,1.36,,11689260000,43.72,32.2,-11.72,32.16,41.44,17.8,0.7,0.36,0.49,100.5,2.7,27.86,7.92,5/6/2026 4:30:00 PM,52.2
Investment Master,DVN,Energy,41.3,52.71,39.48,11.46,0.46,2.83,0.92,47635550000,60.58,46.68,3.06,-74.64,23.26,13.45,0.56,0.43,1.64,47.92,1.36,29.53,2.6,5/5/2026 4:30:00 PM,51.9
Investment Master,ALRM,Technology,50.62,59.53,71.89,21.0,2.51,2.41,0.22,2503700000,60.0,18.53,11.04,-10.25,62.66,12.36,0.66,0.77,5.9,97.48,2.43,2.53,5.43,5/7/2026 4:30:00 PM,51.8
Investment Master,FTNT,Technology,158.25,163.57,65.13,61.14,4.07,16.31,0.81,115940950000,114.85,-27.42,20.13,28.98,80.3,27.49,0.5,1.08,17.23,70.99,2.8,18.8,3.1,7/29/2026 4:30:00 PM,51.8
Investment Master,PYPL,Financial,45.51,79.49,59.41,8.54,1.4,1.18,0.13,40146480000,47.11,3.52,8.81,-6.09,41.43,14.87,0.58,1.33,0.11,78.13,2.87,54.35,6.17,7/28/2026 8:30:00 AM,51.6
Investment Master,POWL,Industrials,228.99,327.97,33.27,44.75,2.05,7.37,1.14,8342660000,289.17,26.28,6.45,-1.12,30.05,16.51,0.0,1.16,21.38,80.33,1.86,2.69,9.41,5/4/2026 4:30:00 PM,51.4
Investment Master,ETN,Industrials,390.52,436.73,45.11,38.18,1.72,5.32,0.32,151640360000,469.41,20.2,16.84,-9.15,36.89,13.99,1.11,1.18,0.2,87.8,1.61,9.43,2.43,5/5/2026 8:30:00 AM,51.2
Investment Master,SN,Consumer Cyclical,150.96,154.03,69.93,30.43,1.4,3.24,0.21,21364620000,156.96,3.97,15.55,2.94,48.62,10.7,0.31,1.23,40.9,58.92,1.0,9.1,10.88,5/6/2026 8:30:00 AM,50.4
Investment Master,COP,Energy,105.77,135.86,39.16,17.98,0.83,2.23,,128858950000,143.88,36.03,-5.2,-20.22,23.54,12.61,0.36,0.12,0.1,87.34,1.73,23.94,1.97,4/30/2026 8:30:00 AM,50.1
Investment Master,VSNT,Communication Services,37.36,59.0,43.0,6.32,0.7,0.79,,5272260000,43.33,15.98,-1.17,-20.39,40.88,12.72,0.37,,0.53,83.16,2.62,2.71,1.93,5/14/2026 8:30:00 AM,49.9
Investment Master,ASB,Financial,30.87,31.5,63.67,10.74,1.08,2.07,0.7,5122620000,32.6,5.6,2.96,18.38,,19.35,0.89,0.77,14.67,89.72,2.2,7.44,5.25,7/23/2026 4:30:00 PM,49.5
Investment Master,PFG,Financial,113.79,112.57,66.3,16.27,1.06,1.59,,24580550000,103.08,-9.41,-4.51,816.94,,10.1,0.33,0.89,0.77,81.42,3.0,9.39,4.38,7/27/2026 4:30:00 PM,49.5
Investment Master,BANC,Financial,20.65,21.62,60.77,15.9,0.33,1.75,3.12,3183510000,23.14,12.06,0.56,49.77,,11.39,0.99,0.75,3.3,97.05,1.27,9.01,6.04,4/22/2026 4:30:00 PM,49.3
Investment Master,AIG,Financial,82.19,87.29,70.49,14.52,0.89,1.64,,43580300000,87.85,6.89,-1.96,20.82,,11.86,0.23,0.54,0.29,98.04,2.33,10.52,1.99,4/30/2026 4:30:00 PM,49.2
Investment Master,KEY,Financial,23.48,23.72,65.78,14.38,0.62,2.28,,25342500000,24.81,5.66,-1.18,33.12,,16.19,0.85,1.03,0.39,88.7,1.95,36.64,3.41,7/21/2026 8:30:00 AM,49.2
Investment Master,FHN,Financial,25.85,26.56,64.79,12.96,0.93,2.46,2.08,12268870000,27.68,7.08,1.18,29.74,,20.05,0.6,0.63,1.33,86.92,2.19,16.34,3.49,7/15/2026 8:30:00 AM,49.1
Investment Master,MTDR,Energy,51.06,66.84,45.22,13.15,0.39,1.77,,6340100000,72.65,42.28,-6.42,-115.17,38.9,13.45,0.62,0.75,7.29,94.98,1.43,12.76,11.09,5/6/2026 4:30:00 PM,49.1
Investment Master,FITB,Financial,58.35,58.15,73.37,19.57,0.76,3.75,0.16,52883280000,60.3,3.34,23.33,-78.19,,14.38,0.59,0.93,0.46,91.48,1.7,45.26,5.02,7/17/2026 8:30:00 AM,48.6
Investment Master,NET,Technology,260.09,276.81,64.51,,5.06,39.66,1.18,92363880000,247.45,-4.86,33.54,41.55,73.3,-3.72,2.31,1.66,10.45,79.93,1.84,8.94,2.81,5/7/2026 4:30:00 PM,48.2
Investment Master,LAUR,Consumer Defensive,39.53,39.7,70.3,20.85,0.87,3.18,0.21,5533820000,40.25,1.82,15.43,-14.91,26.92,16.08,0.69,0.4,7.51,94.83,1.33,5.17,3.99,7/30/2026 8:30:00 AM,48.1
Investment Master,OKTA,Technology,148.28,148.85,77.61,107.7,3.08,8.6,0.77,25772150000,122.56,-17.35,11.19,20.1,77.44,8.24,0.06,0.77,5.0,93.31,1.76,7.85,4.76,5/28/2026 4:30:00 PM,48.0
Investment Master,PANW,Technology,347.85,368.17,73.51,286.13,6.46,26.73,0.86,283497760000,328.84,-5.46,31.15,-159.65,71.05,7.95,0.07,0.9,1.01,80.46,1.58,22.53,2.79,6/2/2026 4:30:00 PM,47.9
Investment Master,ZION,Financial,70.87,71.26,69.5,11.02,1.37,2.12,,10424400000,72.14,1.79,-1.33,37.45,,19.2,0.36,0.79,1.59,80.65,2.54,6.88,4.75,7/20/2026 4:30:00 PM,47.8
Investment Master,IBM,Technology,302.92,332.48,66.76,26.78,2.72,4.13,0.44,284705430000,299.05,-1.28,9.46,14.44,57.8,15.61,2.12,0.67,0.1,66.14,1.88,29.94,3.19,7/22/2026 4:30:00 PM,47.7
Investment Master,PR,Energy,18.67,22.67,45.87,21.72,0.48,3.08,3.62,15632170000,25.35,35.78,0.85,-88.07,31.86,12.82,0.33,0.49,10.85,84.82,1.19,25.38,3.4,5/6/2026 4:30:00 PM,47.5
Investment Master,MTB,Financial,241.2,243.56,68.27,13.5,1.06,2.67,1.75,35322550000,243.97,1.15,1.53,24.62,,20.98,0.68,0.58,0.36,93.87,2.59,6.15,4.22,7/15/2026 8:30:00 AM,47.3
Investment Master,EQIX,Real Estate,1006.95,1128.74,34.18,69.64,3.54,10.52,1.07,99309200000,1206.07,19.77,9.84,19.96,27.71,15.07,1.63,0.97,0.32,100.22,1.45,1.89,1.92,7/29/2026 4:30:00 PM,47.1
Investment Master,NTLA,Healthcare,17.2,28.25,64.05,,,36.36,,2403230000,26.29,52.85,-9.5,26.48,76.32,-597.04,0.13,1.78,4.44,76.34,2.29,50.32,37.68,5/11/2026 8:30:00 AM,47.1
Investment Master,GFS,Technology,64.23,92.54,35.02,46.15,1.1,5.15,1.67,35245520000,82.05,27.74,3.09,-51.3,26.11,11.37,0.15,1.77,76.16,25.64,2.12,6.38,4.88,5/5/2026 8:30:00 AM,47.0
Investment Master,MBLY,Consumer Cyclical,9.89,20.18,58.6,,1.35,4.14,0.15,8330309999,12.49,26.29,27.4,-3620.7,47.37,-203.97,0.0,1.15,79.84,22.15,2.31,29.57,17.42,4/23/2026 8:30:00 AM,47.0
Investment Master,FNB,Financial,19.14,19.59,62.07,11.8,0.98,2.52,3.27,6812830000,20.67,7.99,0.77,18.03,,21.7,0.65,0.87,1.62,88.61,1.33,29.73,8.49,7/16/2026 4:30:00 PM,46.5
Investment Master,MSI,Technology,429.35,492.2,64.78,34.61,2.45,6.01,0.82,71269370000,509.2,18.6,7.36,-13.97,49.07,17.61,3.77,0.88,0.41,90.09,1.47,3.02,1.83,5/7/2026 4:30:00 PM,46.5
Investment Master,WBS,Financial,77.43,77.62,72.96,12.68,0.98,2.82,1.32,12544910000,74.29,-4.06,2.14,15.16,,22.37,0.59,1.01,0.75,92.06,2.85,11.88,7.39,4/28/2026 4:30:00 PM,46.3
Investment Master,ACLS,Technology,123.88,193.77,34.81,38.59,29.04,4.5,1.36,3807310000,169.67,36.96,3.32,-66.35,43.07,11.93,0.07,1.9,1.42,111.72,2.67,1.91,6.32,5/7/2026 4:30:00 PM,46.0
Investment Master,CRSP,Healthcare,59.28,78.47,61.12,,,1394.63,20.34,5717970000,82.15,38.58,68.55,19.13,-5283.4,-13856.54,0.43,1.72,7.16,72.77,1.92,26.57,29.68,5/4/2026 4:30:00 PM,45.7
Investment Master,RF,Financial,30.72,31.53,67.45,12.74,0.97,2.74,4.81,26215820000,31.32,1.95,0.57,21.53,,22.3,0.34,1.02,0.3,85.98,2.75,53.96,6.34,7/17/2026 8:30:00 AM,45.3
Investment Master,FOX,Communication Services,50.47,68.18,47.61,13.32,1.46,1.38,,22396860000,71.13,40.94,-8.63,-48.79,34.37,10.56,0.69,0.58,68.31,34.07,2.15,11.56,8.69,5/11/2026 8:30:00 AM,44.8
Investment Master,FLNC,Utilities,16.25,33.51,37.4,,,1.16,0.15,2995050000,19.33,18.95,7.71,33.88,11.1,-1.62,1.09,2.76,24.49,72.41,2.78,25.44,25.37,5/6/2026 4:30:00 PM,44.4
Investment Master,CARR,Industrials,68.01,81.08,44.74,44.68,1.8,2.58,1.09,56491930000,76.64,12.69,2.36,-39.54,25.18,5.98,0.93,1.3,4.74,89.72,2.0,16.62,2.1,4/30/2026 8:30:00 AM,43.2
Investment Master,INTC,Technology,109.79,142.34,43.03,,0.9,10.26,1.43,551815090000,107.4,-2.18,7.18,-288.04,35.9,-5.9,0.4,2.2,15.51,62.03,2.52,143.87,3.39,7/23/2026 4:30:00 PM,43.0
Investment Master,BMI,Technology,145.68,249.58,61.76,32.94,4.59,4.74,,4251620000,152.12,4.42,-8.97,-28.33,41.37,14.56,0.0,0.64,0.69,108.07,2.2,4.31,14.86,7/22/2026 8:30:00 AM,41.7
Investment Master,TEM,Healthcare,59.76,104.33,62.84,,,7.87,0.22,10730300000,66.06,10.54,36.12,-77.97,62.22,-22.2,3.17,3.45,40.94,53.08,2.1,38.06,35.89,5/5/2026 4:30:00 PM,40.1
Investment Master,MGM,Consumer Cyclical,46.56,51.58,52.04,64.23,,0.67,0.16,11913720000,48.06,3.22,4.15,-5.9,38.26,1.06,13.02,1.31,27.43,68.35,2.38,20.82,11.22,7/29/2026 4:30:00 PM,39.6
Investment Master,HON,Industrials,225.25,260.16,44.01,15.96,2.43,1.8,,71365180000,257.19,14.18,-6.9,-42.16,38.06,11.37,2.78,0.86,0.1,79.67,2.0,19.34,6.11,7/23/2026 8:30:00 AM,36.6
Investment Master,QBTS,Technology,20.81,46.75,40.84,,,619.69,,7708960000,38.31,84.09,-80.95,-164.55,32.92,-2957.23,0.04,2.12,3.55,47.61,1.31,55.75,15.6,5/12/2026 8:30:00 AM,36.3
Investment Master,DOW,Basic Materials,28.18,42.74,31.04,,,0.52,,20310560000,37.18,31.94,-6.11,-69.17,5.98,-7.27,1.29,0.44,0.26,74.3,2.26,30.69,4.27,7/23/2026 8:30:00 AM,36.1
Investment Master,FCEL,Industrials,26.45,37.89,54.35,,,10.65,,1787920000,22.0,-16.82,-4.86,18.77,-18.2,-134.32,0.19,2.35,0.32,37.31,2.89,6.85,10.17,6/8/2026 8:30:00 AM,34.1
Investment Master,SMR,Industrials,8.73,57.4,36.08,,,170.99,,3192470000,15.85,81.56,-95.78,-25.52,19.69,-2066.55,0.0,2.26,3.08,49.12,2.36,69.5,20.72,5/7/2026 4:30:00 PM,33.8
Investment Master,PRME,Healthcare,3.91,6.94,64.82,,,175.22,,706140000,7.03,79.8,-41.13,30.04,-85.35,-4917.55,1.49,2.25,47.42,43.33,1.46,32.53,34.26,5/7/2026 8:30:00 AM,33.6
Investment Master,BKSY,Industrials,25.94,52.88,37.95,,,9.84,,962580000,39.17,51.0,-29.68,-97.33,36.21,-89.06,2.61,2.6,14.92,62.64,1.62,7.99,25.3,5/7/2026 8:30:00 AM,29.0
Investment Master,NVTS,Technology,13.71,34.17,33.58,,,80.23,,3249190000,14.46,5.47,-38.66,-63.95,-16.69,-330.67,0.02,3.83,13.39,44.95,2.88,37.75,18.65,5/5/2026 4:30:00 PM,23.4
Investment Master,AI,Technology,8.94,30.13,40.37,,,5.55,,1388940000,8.82,-1.34,-52.54,-32.13,30.92,-187.95,0.09,2.07,12.58,55.34,3.4,45.23,33.29,6/3/2026 4:30:00 PM,22.9
Speculative Investments,DRAM,Financial,59.09,81.34,44.62,,,,,,,,,,,,,,,,,8.35,,,100.0
Speculative Investments,NNE,Industrials,18.42,60.89,36.5,,,,,959110000,45.6,147.56,,69.08,,,0.0,5.3,17.8,46.18,1.33,11.48,26.83,5/14/2026 4:30:00 PM,82.6
Speculative Investments,GENB,Healthcare,16.88,18.18,62.2,,,,,2163890000,25.4,50.47,,,,,0.13,,57.06,19.45,1.0,4.55,8.26,5/7/2026 8:30:00 AM,71.3
Speculative Investments,OCTV,Technology,17.7,30.0,47.18,,24.29,,,4751300000,23.01,30.0,,,,,0.01,,21.88,0.34,1.67,0.78,0.37,06/03/2026,67.7
Speculative Investments,OKLO,Utilities,47.45,193.83,34.35,,,,,8255850000,89.53,88.68,,-173.38,,,0.0,1.16,16.16,52.98,2.05,27.22,18.66,5/12/2026 4:30:00 PM,61.8
Speculative Investments,PSUS,Financial,38.01,44.0,46.0,,,,,3800990000,39.5,3.92,,,,,,,,10.67,,0.19,0.19,,54.9
Speculative Investments,QS,Consumer Cyclical,6.72,19.06,40.16,,,,,4136850000,7.0,4.17,,20.98,,,0.06,2.65,19.33,36.69,3.5,94.7,19.08,4/22/2026 4:30:00 PM,52.4
Speculative Investments,INFQ,Technology,11.44,27.5,39.86,,,263.87,,2496200000,21.0,83.57,,-63925.0,21.04,-1027.12,0.01,3.96,14.19,15.07,1.0,8.23,4.39,5/14/2026 4:30:00 PM,50.2
Speculative Investments,UEC,Energy,9.81,20.34,35.3,,,240.3,,4854010000,18.25,86.03,,-51.78,-99.39,-513.24,0.0,1.21,1.91,80.52,1.22,57.86,11.92,6/9/2026 8:30:00 AM,44.4
Speculative Investments,WULF,Financial,19.56,29.85,32.87,,,57.66,,9690140000,37.86,93.56,-1.14,-530.69,3.62,-611.46,,3.77,30.84,80.55,1.05,108.65,31.71,5/8/2026 8:30:00 AM,35.1
