Tab,Ticker,Sector,Current Price,52-Week High,RSI,P/E Ratio,PEG,P/S Ratio,PSG,Market Cap,Target Price,Upside %,Revenue Growth %,EPS Growth %,Gross Margin %,Net Profit Margin %,Debt/Equity,Beta,Insider Ownership %,Institutional Ownership %,Analyst Recom,Short Interest,Short Float %,Earnings Date,Investment Score
Investment Master,NVT,Industrials,151.79,184.64,42.12,51.05,0.93,5.67,0.11,24547550000,200.88,32.34,53.47,-60.21,37.01,11.26,0.45,1.37,0.99,93.58,1.5,4.01,2.5,7/31/2026 8:30:00 AM,59.4
Investment Master,PLAB,Technology,30.33,56.0,46.62,11.11,5.18,2.08,,1788370000,42.33,39.56,-0.5,268.2,33.77,18.47,0.0,1.38,4.06,95.72,1.0,4.18,7.39,5/28/2026 8:30:00 AM,59.4
Investment Master,RJF,Financial,169.3,177.67,63.4,14.76,0.74,1.92,0.16,32522530000,184.08,8.73,11.82,42.2,91.6,13.55,0.47,0.92,10.44,79.54,2.35,9.56,5.48,7/22/2026 4:30:00 PM,59.3
Investment Master,QCOM,Technology,166.97,259.92,36.87,18.16,3.96,3.96,,175986380000,228.57,36.89,-3.46,172.6,54.8,22.31,0.56,1.64,0.09,81.04,2.55,36.15,3.43,7/29/2026 4:30:00 PM,59.3
Investment Master,PENG,Technology,53.85,89.85,40.93,38464.28,0.57,1.84,0.04,2759420000,73.12,35.78,47.64,,27.92,5.04,1.61,2.87,4.43,122.12,1.56,9.7,19.8,7/7/2026 4:30:00 PM,59.2
Investment Master,FRSH,Technology,10.27,14.43,51.68,16.17,1.05,3.39,0.21,2951670000,12.77,24.34,16.49,-295.35,83.93,20.69,0.04,0.88,27.13,61.22,2.0,20.26,9.67,8/4/2026 4:30:00 PM,59.1
Investment Master,HAYW,Industrials,14.43,17.73,41.11,19.98,1.33,2.73,0.24,3130780000,17.25,19.54,11.53,62.54,45.02,13.98,0.63,1.11,2.76,100.49,2.4,10.89,5.16,7/29/2026 8:30:00 AM,59.0
Investment Master,NDAQ,Financial,92.09,101.78,59.39,26.84,1.32,5.91,0.28,51476220000,111.44,21.01,21.15,14.38,57.02,22.6,0.78,0.96,21.35,74.46,1.4,9.0,2.02,7/23/2026 8:30:00 AM,59.0
Investment Master,TTD,Communication Services,17.29,91.43,37.67,19.49,0.85,2.74,0.23,8128180000,25.31,46.39,11.82,-16.77,77.83,14.57,0.17,1.04,11.21,80.44,2.47,73.63,17.64,8/6/2026 4:30:00 PM,58.9
Investment Master,APLD,Technology,27.19,50.73,34.63,,,21.86,0.16,7770070000,70.58,159.58,139.29,-120.39,27.07,-54.12,1.72,5.76,9.25,73.41,1.13,69.87,26.94,7/27/2026 4:30:00 PM,58.7
Investment Master,EXLS,Technology,27.67,47.11,50.43,17.66,0.68,1.96,0.14,4227500000,40.12,44.99,13.84,5.69,35.7,11.66,0.67,0.83,3.35,100.25,1.36,12.02,8.14,7/28/2026 4:30:00 PM,58.4
Investment Master,PEGA,Technology,26.82,68.11,34.47,15.15,1.0,2.54,0.27,4409340000,43.38,61.74,9.42,-53.0,75.48,18.66,0.13,0.9,45.94,57.07,1.93,15.81,17.79,7/21/2026 4:30:00 PM,58.3
Investment Master,AAOI,Technology,100.15,233.67,38.6,,,15.85,0.31,8036310000,166.08,65.83,51.36,-2.56,29.54,-8.55,0.25,3.76,5.48,72.13,2.0,9.94,13.1,8/6/2026 4:30:00 PM,58.3
Investment Master,DECK,Consumer Cyclical,96.04,126.5,35.0,13.63,1.1,2.42,0.42,13338130000,122.15,27.19,5.76,0.83,57.67,18.42,0.21,1.17,1.06,98.97,2.24,5.84,4.25,7/23/2026 4:30:00 PM,58.1
Investment Master,AUB,Financial,42.23,43.62,55.88,12.63,0.82,2.73,,6043770000,47.0,11.3,-2.5,835.55,,21.44,0.37,0.78,1.0,86.21,1.67,7.53,5.31,7/21/2026 8:30:00 AM,58.0
Investment Master,CPRX,Healthcare,31.49,32.56,70.17,18.1,0.9,6.46,1.15,3855010000,31.75,0.83,5.63,12.37,79.62,37.08,0.0,0.75,8.8,83.39,2.25,0.34,0.3,5/11/2026 4:30:00 PM,58.0
Investment Master,GWRE,Technology,138.23,272.59,52.95,74.48,1.38,8.1,0.3,11508530000,196.58,42.21,26.93,-63.85,63.97,11.25,0.53,0.93,0.66,105.95,1.47,5.1,6.17,6/4/2026 4:30:00 PM,57.9
Investment Master,BNL,Real Estate,22.36,23.1,61.3,34.45,1.31,9.16,1.11,4287899999,22.9,2.42,8.25,175.03,59.48,25.85,0.93,0.94,1.14,94.14,1.73,12.4,6.54,7/29/2026 4:30:00 PM,57.8
Investment Master,GEV,Industrials,1014.75,1195.93,45.72,29.05,1.6,6.54,0.3,270262010000,1238.78,22.08,21.78,32.85,20.16,23.05,0.24,1.07,0.15,79.59,1.7,10.12,3.8,7/22/2026 8:30:00 AM,57.8
Investment Master,KLAC,Technology,210.52,307.37,44.13,59.51,1.65,21.01,1.82,274997080000,243.77,15.79,11.52,11.65,59.91,35.68,1.05,1.46,1.24,90.48,1.97,27.94,2.17,7/28/2026 4:30:00 PM,57.8
Investment Master,CSCO,Technology,114.17,130.36,49.11,37.22,2.08,7.41,0.62,449993610000,132.4,15.97,11.96,36.1,63.53,20.13,0.68,1.01,0.24,79.85,1.9,64.82,1.65,8/12/2026 4:30:00 PM,57.4
Investment Master,ABNB,Consumer Cyclical,141.1,150.88,46.9,34.75,1.1,6.69,0.37,85041660000,157.06,11.31,17.87,7.34,72.38,19.8,0.33,1.15,32.46,58.89,2.13,13.99,3.49,8/6/2026 4:30:00 PM,57.3
Investment Master,MLI,Industrials,63.91,70.95,58.49,16.66,1.13,3.03,0.12,14135700000,77.5,21.26,25.46,1.83,26.75,18.25,0.01,1.12,2.07,92.65,1.0,4.04,1.87,7/21/2026 8:30:00 AM,57.3
Investment Master,S,Technology,18.14,20.71,52.57,,0.68,5.93,0.29,6218460000,19.52,7.61,20.8,64.4,73.0,-30.38,0.0,0.8,6.89,78.56,1.89,21.25,6.66,5/28/2026 4:30:00 PM,57.3
Investment Master,DT,Technology,41.62,55.49,44.03,77.63,1.11,5.98,0.31,12079330000,47.78,14.8,19.44,-54.84,81.56,8.06,0.06,0.73,1.09,100.15,1.77,11.24,3.91,8/5/2026 8:30:00 AM,57.2
Investment Master,CRWV,Technology,71.88,153.2,35.43,,,6.3,0.06,39215600000,138.0,91.99,111.69,-76.43,34.82,-25.58,7.39,7.28,37.81,45.14,1.83,64.36,18.97,5/7/2026 4:30:00 PM,57.1
Investment Master,CARG,Consumer Cyclical,33.37,39.42,49.74,21.88,0.96,3.14,0.38,3009540000,38.07,14.08,8.17,-8.8,88.61,15.57,0.79,1.18,20.54,92.11,1.81,7.32,10.21,8/6/2026 4:30:00 PM,56.9
Investment Master,WAL,Financial,83.11,97.23,55.4,9.37,0.54,1.6,0.2,9074400000,91.19,9.72,7.99,13.84,,17.09,0.95,1.33,6.39,85.12,1.56,5.57,5.45,7/21/2026 4:30:00 PM,56.8
Investment Master,EME,Industrials,744.85,952.01,39.39,24.93,1.74,1.87,0.1,33101339999,991.57,33.12,19.67,30.04,19.29,7.54,0.13,1.15,0.74,95.77,1.91,1.35,3.05,7/30/2026 8:30:00 AM,56.8
Investment Master,PWR,Industrials,625.84,788.71,38.86,85.86,1.74,3.12,0.12,93913650000,798.25,27.55,26.33,51.81,13.3,3.67,0.7,1.24,0.94,93.18,1.75,3.17,2.13,7/30/2026 8:30:00 AM,56.8
Investment Master,SYF,Financial,72.9,88.77,47.76,7.48,0.76,1.25,,23719540000,88.74,21.73,-0.4,3.63,81.4,18.12,0.97,1.32,0.52,107.34,1.88,19.37,5.79,7/21/2026 8:30:00 AM,56.7
Investment Master,FLEX,Technology,118.51,166.87,38.53,50.83,0.42,1.56,0.09,43420830000,174.5,47.24,16.86,17.12,9.16,3.15,0.87,1.69,0.65,98.52,1.36,7.61,2.09,7/29/2026 8:30:00 AM,56.7
Investment Master,EOG,Energy,146.39,151.87,67.26,14.4,0.7,3.31,0.21,77971480000,158.79,8.47,15.63,39.89,40.88,23.34,0.27,0.25,0.23,96.31,2.14,17.4,3.27,8/5/2026 8:30:00 AM,56.6
Investment Master,FITB,Financial,57.41,59.5,57.09,19.54,0.75,3.4,0.09,52031350000,63.0,9.74,37.99,-5.0,,14.36,0.65,0.93,0.46,90.59,1.7,43.05,4.77,7/17/2026 8:30:00 AM,56.6
Investment Master,DOX,Technology,52.1,90.29,45.35,10.46,0.69,1.21,0.31,5604450000,84.67,62.51,3.92,-11.62,36.12,11.57,0.32,0.42,1.22,99.96,2.25,9.87,9.29,8/5/2026 4:30:00 PM,56.0
Investment Master,CFG,Financial,71.88,74.7,57.4,15.62,0.45,2.47,0.54,30396750000,80.22,11.6,4.55,41.17,,16.15,0.62,1.0,0.95,97.85,1.4,16.22,3.87,7/16/2026 8:30:00 AM,55.9
Investment Master,ALGM,Technology,46.03,71.76,41.86,,0.55,9.63,0.37,8575809999,56.55,22.85,26.12,-10.7,46.3,-1.67,0.32,1.95,32.91,75.39,1.38,12.56,10.05,7/30/2026 8:30:00 AM,55.9
Investment Master,DOW,Basic Materials,29.84,42.74,45.64,,,0.52,0.03,21506930000,35.53,19.07,19.68,183.39,9.44,-3.16,1.22,0.41,0.26,72.26,2.3,33.85,4.71,7/23/2026 8:30:00 AM,55.7
Investment Master,VLY,Financial,14.34,15.2,45.97,12.14,0.44,2.23,0.55,7946250000,16.6,15.76,4.09,29.18,,18.66,0.44,1.05,14.31,76.08,1.4,43.18,9.09,7/23/2026 8:30:00 AM,55.6
Investment Master,FTNT,Technology,152.37,170.34,48.63,58.87,3.87,15.7,0.78,111633630000,134.32,-11.85,20.13,28.98,80.3,27.49,0.5,1.08,17.23,69.47,2.78,14.49,2.39,7/29/2026 4:30:00 PM,55.4
Investment Master,RGTI,Technology,14.15,58.16,34.79,,,469.41,2.36,4703440000,31.0,119.08,198.91,-148.42,-59.45,-2253.59,0.01,2.02,1.73,52.94,1.69,61.35,18.78,8/6/2026 4:30:00 PM,55.4
Investment Master,RRC,Energy,38.97,48.31,59.64,10.75,0.64,2.78,0.33,9106490000,46.09,18.27,8.34,-16.44,38.0,26.28,0.22,0.42,1.53,97.12,2.56,20.29,8.82,7/21/2026 4:30:00 PM,55.2
Investment Master,AMCR,Consumer Cyclical,44.54,50.94,59.54,30.69,1.14,0.93,0.01,20592880000,49.34,10.78,77.44,-11.55,16.71,3.06,1.43,0.61,0.26,78.44,2.0,29.66,6.43,5/6/2026 8:30:00 AM,55.2
Investment Master,NTNX,Technology,55.04,82.42,59.7,57.67,1.98,5.41,0.54,14878440000,58.93,7.07,10.03,19.25,87.08,10.03,,0.61,2.45,89.49,2.1,26.19,9.93,5/27/2026 4:30:00 PM,55.2
Investment Master,MGY,Energy,25.33,32.76,41.46,14.69,0.42,4.41,1.88,5826440000,32.68,29.02,2.34,-0.28,46.04,24.06,0.2,0.71,0.94,112.14,1.9,21.04,11.56,8/6/2026 8:30:00 AM,55.1
Investment Master,UPWK,Communication Services,8.83,22.84,49.07,11.0,0.38,1.38,0.96,1090670000,12.44,40.88,1.44,-12.0,77.54,13.81,0.67,0.98,5.19,96.93,2.45,25.62,21.88,5/7/2026 4:30:00 PM,54.9
Investment Master,VST,Utilities,163.38,219.83,55.04,27.28,0.18,3.35,,55088870000,230.29,40.95,-10.0,407.29,14.65,12.45,3.56,1.4,0.95,90.35,1.33,12.6,3.77,8/7/2026 8:30:00 AM,54.5
Investment Master,ZS,Technology,142.32,337.01,49.63,,1.73,7.25,0.29,23014500000,192.12,34.99,25.43,-224.81,76.29,-2.44,0.79,0.95,35.17,54.2,1.49,8.05,7.68,5/26/2026 4:30:00 PM,54.5
Investment Master,CTSH,Technology,45.45,87.04,53.17,9.87,0.8,1.01,0.17,21537370000,60.04,32.1,5.83,3.61,30.87,10.41,0.07,0.83,0.49,106.08,2.06,57.09,12.11,7/29/2026 8:30:00 AM,54.3
Investment Master,FFBC,Financial,33.87,36.24,50.29,11.96,0.82,2.59,0.2,3554880000,36.86,8.83,12.98,-0.15,,20.77,0.33,0.93,1.15,84.97,2.29,4.98,4.8,7/21/2026 4:30:00 PM,54.3
Investment Master,POWL,Industrials,232.21,327.98,41.01,45.38,1.62,7.47,1.16,8459790000,335.33,44.41,6.45,-1.12,30.05,16.51,0.0,1.19,21.46,80.24,1.57,2.39,8.37,8/3/2026 4:30:00 PM,54.3
Investment Master,DIS,Communication Services,94.85,123.41,42.19,15.18,1.07,1.69,0.23,164708100000,128.07,35.02,7.45,-29.76,31.63,11.53,0.44,1.4,0.16,77.0,1.42,22.64,1.31,8/5/2026 8:30:00 AM,54.2
Investment Master,NXT,Technology,100.03,163.13,39.58,26.09,1.15,4.26,,15169880000,152.98,52.93,-4.74,-7.61,32.19,16.46,0.02,1.93,1.51,107.54,1.6,7.21,4.82,7/30/2026 4:30:00 PM,54.2
Investment Master,EQT,Energy,53.03,68.24,56.49,12.3,0.64,3.5,,33171110000,68.0,28.23,-3.94,-74.16,48.14,28.61,0.22,0.57,1.09,92.53,1.55,20.68,3.34,7/21/2026 4:30:00 PM,54.0
Investment Master,GNTX,Consumer Cyclical,22.9,29.38,36.31,12.16,0.91,1.86,,4876600000,26.86,17.29,-1.0,25.35,37.93,15.33,0.0,0.78,0.36,96.48,2.0,14.89,7.02,7/24/2026 8:30:00 AM,54.0
Investment Master,ONTO,Technology,272.62,386.48,42.56,126.56,0.83,13.16,1.38,13561090000,366.0,34.25,9.51,-47.97,49.26,10.33,0.0,1.6,0.63,100.31,1.08,2.69,5.43,8/6/2026 4:30:00 PM,53.7
Investment Master,PB,Financial,73.15,77.2,54.98,13.26,1.1,4.9,0.4,8767370000,79.62,8.84,12.3,-14.8,,29.54,0.3,0.66,4.36,73.77,2.47,4.65,4.05,7/29/2026 8:30:00 AM,53.4
Investment Master,RYAN,Financial,41.75,66.27,59.84,56.73,1.8,3.48,0.24,11007780000,44.71,7.09,14.57,158.3,,3.43,5.88,0.59,12.65,87.79,2.41,16.72,14.78,7/30/2026 4:30:00 PM,53.4
Investment Master,LMT,Industrials,582.6,692.01,71.53,21.47,1.01,1.75,0.17,134458690000,622.74,6.89,10.51,444.26,12.66,8.16,2.34,0.1,0.1,75.59,2.44,3.11,1.35,7/23/2026 8:30:00 AM,53.3
Investment Master,FTI,Energy,76.75,77.78,68.53,29.36,1.13,3.01,0.29,30600370000,77.05,0.39,10.46,92.99,22.49,10.65,0.39,0.7,1.0,100.01,1.95,16.93,4.29,7/30/2026 8:30:00 AM,53.0
Investment Master,MWA,Industrials,25.03,31.0,46.53,18.99,2.19,2.68,0.49,3916470000,31.0,23.85,5.52,15.29,37.58,14.17,0.42,1.03,0.9,95.99,2.57,5.29,3.41,5/5/2026 4:30:00 PM,52.8
Investment Master,NTAP,Technology,167.74,192.83,56.46,26.38,1.9,4.75,0.38,32916339999,177.25,5.67,12.46,23.01,70.59,18.43,2.02,1.44,0.52,105.12,2.5,12.87,6.59,5/28/2026 4:30:00 PM,52.8
Investment Master,XYL,Industrials,119.75,154.28,54.79,29.75,1.97,3.13,1.15,28463800000,152.0,26.93,2.71,14.41,38.48,10.8,0.19,1.02,0.35,95.27,1.85,7.68,3.24,7/28/2026 8:30:00 AM,52.8
Investment Master,IRM,Real Estate,128.31,134.68,59.17,140.89,3.59,5.27,0.24,38175390000,132.82,3.51,21.58,787.08,40.39,3.76,,1.22,0.93,87.17,1.5,8.26,2.8,8/5/2026 8:30:00 AM,52.7
Investment Master,OKTA,Technology,138.5,156.99,53.05,100.6,2.86,8.03,0.72,24072320000,126.92,-8.36,11.19,20.1,77.44,8.24,0.06,0.77,4.97,93.89,1.74,7.57,4.59,5/28/2026 4:30:00 PM,52.4
Investment Master,SN,Consumer Cyclical,148.6,156.87,56.12,29.95,1.39,3.19,0.21,21029930000,165.86,11.62,15.55,2.94,48.62,10.7,0.31,1.25,38.84,59.66,1.0,8.39,9.69,8/5/2026 8:30:00 AM,52.2
Investment Master,PFG,Financial,109.4,114.9,48.81,15.64,0.98,1.53,,23631760000,106.42,-2.72,-4.51,816.94,,10.1,0.33,0.89,0.77,80.25,3.0,8.56,3.99,7/27/2026 4:30:00 PM,52.0
Investment Master,JCI,Industrials,143.37,151.19,52.23,25.64,1.18,3.58,0.44,87472270000,158.89,10.83,8.21,38.05,36.49,14.45,0.7,1.32,0.33,92.88,2.21,9.58,1.57,7/29/2026 8:30:00 AM,52.0
Investment Master,NTLA,Healthcare,10.73,28.25,30.48,,,22.68,,1499220000,26.12,143.43,-9.5,26.48,76.32,-597.04,0.13,1.83,4.46,76.31,2.3,45.78,34.29,5/11/2026 8:30:00 AM,51.6
Investment Master,LAUR,Consumer Defensive,37.0,40.75,49.85,19.52,0.82,2.98,0.19,5179200000,40.93,10.62,15.43,-14.91,26.92,16.08,0.69,0.4,7.51,97.2,1.38,4.01,3.1,7/30/2026 8:30:00 AM,51.5
Investment Master,JPM,Financial,353.21,351.24,68.23,15.13,1.35,3.18,0.18,946430230000,373.61,5.78,18.09,47.08,,21.39,3.3,0.97,0.45,75.08,2.0,29.48,1.11,7/14/2026 8:30:00 AM,51.5
Investment Master,KEY,Financial,22.65,24.07,45.53,13.17,0.63,2.2,,24447700000,25.14,10.99,-0.82,24.68,,16.98,0.74,1.03,0.4,88.0,1.95,30.02,2.79,7/21/2026 8:30:00 AM,51.2
Investment Master,CRSP,Healthcare,46.54,78.48,35.96,,,1094.81,15.97,4488730000,83.53,79.48,68.55,19.13,-5283.4,-13856.54,0.43,1.75,7.16,72.66,1.83,19.81,22.12,5/4/2026 4:30:00 PM,51.1
Investment Master,VSNT,Communication Services,35.38,59.0,38.98,5.98,0.53,0.75,,4992830000,44.8,26.63,-1.17,-20.39,40.88,12.72,0.37,,0.53,82.64,2.62,4.02,2.85,8/6/2026 8:30:00 AM,51.0
Investment Master,AIG,Financial,79.06,87.29,53.87,13.97,0.88,1.57,,41918100000,88.75,12.26,-1.96,20.82,,11.86,0.23,0.53,0.29,96.85,2.37,9.35,1.77,8/6/2026 4:30:00 PM,50.9
Investment Master,ALRM,Technology,51.78,59.53,60.22,21.48,2.56,2.47,0.22,2561070000,60.0,15.87,11.04,-10.25,62.66,12.36,0.66,0.76,5.9,96.66,2.43,2.57,5.51,8/6/2026 4:30:00 PM,50.9
Investment Master,PANW,Technology,323.79,368.78,50.4,266.34,5.98,24.88,0.8,263888860000,341.46,5.46,31.15,-159.65,71.05,7.95,0.07,0.92,1.01,79.4,1.61,20.42,2.53,6/2/2026 4:30:00 PM,50.8
Investment Master,FCX,Basic Materials,62.6,72.19,51.06,30.83,0.45,3.56,,89991240000,73.47,17.36,-6.48,28.47,24.81,11.58,0.52,1.36,0.53,87.61,1.63,28.59,2.0,7/23/2026 8:30:00 AM,50.6
Investment Master,GFS,Technology,53.53,92.55,29.27,38.46,0.88,4.29,1.39,29371950000,82.05,53.28,3.09,-51.3,26.11,11.37,0.15,1.81,77.22,25.65,2.08,6.7,5.36,8/5/2026 8:30:00 AM,50.1
Investment Master,ALOY,Basic Materials,7.03,26.91,29.06,,,189.49,9.35,483190000,23.0,227.17,20.26,-746.7,48.57,-4325.81,0.01,0.68,8.07,4.16,1.0,6.0,9.49,05/19/2026,50.1
Investment Master,ETN,Industrials,404.07,436.74,49.11,39.5,1.75,5.5,0.33,156900380000,469.41,16.17,16.84,-9.15,36.89,13.99,1.11,1.18,0.2,86.75,1.61,7.98,2.06,7/31/2026 8:30:00 AM,50.0
Investment Master,NET,Technology,262.15,290.99,53.36,,4.97,39.98,1.19,93095420000,264.76,1.0,33.54,41.55,73.3,-3.72,2.31,1.65,10.45,80.01,1.84,9.83,3.09,8/6/2026 4:30:00 PM,49.7
Investment Master,TSLA,Consumer Cyclical,313.03,498.85,27.99,290.84,5.6,11.93,0.47,1236326880000,385.47,23.14,25.52,-5.5,18.85,3.67,0.19,1.85,30.04,43.42,2.46,70.65,2.69,7/22/2026 4:30:00 PM,49.5
Investment Master,FNB,Financial,19.05,19.59,54.51,11.32,1.0,2.52,,6781110000,20.61,8.19,-0.59,17.02,,22.43,0.68,0.87,1.62,88.6,1.56,31.17,8.9,7/16/2026 4:30:00 PM,49.0
Investment Master,DVN,Energy,45.04,52.71,58.53,12.5,0.57,3.08,1.01,51949280000,59.74,32.64,3.06,-74.64,23.26,13.45,0.56,0.41,1.64,48.11,1.36,31.5,2.78,8/4/2026 4:30:00 PM,48.8
Investment Master,MBLY,Consumer Cyclical,8.05,17.12,40.47,,0.76,3.39,8.47,6844010000,11.89,47.7,0.4,68.85,45.63,-201.49,0.0,1.24,80.73,16.56,2.34,33.53,20.66,7/23/2026 8:30:00 AM,48.7
Investment Master,HON,Industrials,243.15,260.14,61.57,8.99,4.65,1.97,,77063960000,260.07,6.96,-6.12,264.01,37.84,22.09,1.89,0.84,0.11,78.38,1.92,9.56,3.02,7/23/2026 8:30:00 AM,48.6
Investment Master,BANC,Financial,21.28,21.93,58.35,16.39,0.35,1.8,3.21,3281420000,23.14,8.74,0.56,49.77,,11.39,0.99,0.74,3.31,94.83,1.27,9.52,6.38,7/29/2026 8:30:00 AM,48.4
Investment Master,MTB,Financial,249.6,255.01,62.51,13.18,1.1,2.73,1.53,36175280000,255.19,2.24,1.79,25.37,,21.93,0.65,0.57,0.36,93.73,2.68,5.68,3.93,7/15/2026 8:30:00 AM,48.4
Investment Master,MTDR,Energy,50.81,66.84,43.02,13.08,0.47,1.76,,6309500000,69.9,37.57,-6.42,-115.17,38.9,13.45,0.62,0.75,7.29,94.62,1.42,13.55,11.77,8/5/2026 4:30:00 PM,48.4
Investment Master,INTC,Technology,92.32,142.36,37.13,,0.5,8.14,0.32,464000320000,119.98,29.96,25.42,-223.64,33.57,-19.79,0.58,2.24,14.71,61.14,2.53,120.96,2.82,7/23/2026 4:30:00 PM,48.2
Investment Master,PPL,Utilities,36.22,40.11,52.01,22.27,2.08,2.93,0.27,27250130000,42.0,15.96,10.82,6.93,28.19,13.08,1.35,0.59,0.2,88.22,1.68,40.54,5.4,8/7/2026 8:30:00 AM,48.1
Investment Master,MSI,Technology,417.83,492.2,55.1,33.69,2.24,5.84,0.79,69357930000,509.7,21.99,7.36,-13.97,49.07,17.61,3.77,0.89,0.41,88.9,1.47,3.47,2.1,8/5/2026 4:30:00 PM,47.8
Investment Master,RF,Financial,30.86,32.47,55.18,12.55,1.03,2.77,,26335290000,32.75,6.12,-2.67,7.97,,22.61,0.4,1.01,0.3,84.88,2.75,55.79,6.56,7/17/2026 8:30:00 AM,47.5
Investment Master,DLR,Real Estate,199.08,208.13,68.54,97.01,,10.76,0.37,73661590000,220.81,10.92,28.86,-58.82,28.41,11.07,0.72,1.05,0.03,97.83,1.51,8.47,2.37,7/23/2026 4:30:00 PM,47.0
Investment Master,FHN,Financial,25.53,26.56,52.64,12.27,1.1,2.42,4.25,12116990000,27.75,8.7,0.57,19.02,,20.58,0.47,0.63,1.33,87.33,2.24,12.79,2.73,7/15/2026 8:30:00 AM,46.8
Investment Master,FDX,Industrials,314.96,345.35,48.65,16.99,,0.79,0.06,74513610000,372.33,18.22,12.54,-3.63,21.77,4.67,1.36,1.31,8.66,80.92,1.91,5.97,2.76,06/24/2026,46.7
Investment Master,IBM,Technology,214.19,332.44,34.93,19.01,2.19,2.92,2.68,201795770000,246.57,15.12,1.09,-1.87,57.56,15.52,1.89,0.72,0.1,65.07,2.11,33.09,3.52,7/22/2026 4:30:00 PM,46.6
Investment Master,ACLS,Technology,134.1,193.79,41.46,41.78,2.29,4.87,1.47,4121420000,169.67,26.52,3.32,-66.35,43.07,11.93,0.07,1.93,1.42,110.2,2.67,1.77,5.84,8/6/2026 8:30:00 AM,46.3
Investment Master,FLNC,Utilities,13.44,33.51,34.89,,,0.96,0.12,2477140000,19.05,41.74,7.71,33.88,11.1,-1.62,1.09,2.8,24.49,56.77,2.71,26.67,26.59,8/5/2026 4:30:00 PM,46.3
Investment Master,COP,Energy,120.26,135.87,66.79,20.45,0.93,2.53,,146512030000,142.54,18.53,-5.2,-20.22,23.54,12.61,0.36,0.09,0.1,86.12,1.73,20.7,1.7,8/6/2026 8:30:00 AM,45.9
Investment Master,WBS,Financial,76.07,77.69,53.12,12.37,1.32,2.76,1.37,12325360000,75.42,-0.85,2.02,2.79,,22.21,0.47,1.01,0.77,91.33,2.85,11.28,7.02,7/21/2026 4:30:00 PM,45.6
Investment Master,FOX,Communication Services,49.41,68.17,45.17,13.04,1.31,1.35,,21924190000,71.12,43.94,-8.63,-48.79,34.37,10.56,0.69,0.58,68.34,34.01,2.14,11.53,8.68,8/6/2026 8:30:00 AM,45.4
Investment Master,BMI,Technology,126.32,204.01,37.94,29.56,4.88,4.16,,3661620000,154.38,22.21,-6.63,-12.76,41.31,14.27,0.0,0.67,0.69,107.37,2.13,3.83,13.22,7/22/2026 8:30:00 AM,45.3
Investment Master,TEM,Healthcare,42.69,104.33,32.86,,,5.64,0.16,7694610000,66.57,55.94,36.12,-77.97,62.22,-22.2,3.17,3.6,40.91,50.71,2.16,30.36,28.51,7/30/2026 4:30:00 PM,44.5
Investment Master,EQIX,Real Estate,1084.24,1128.71,61.62,74.98,3.85,11.33,1.15,106932360000,1207.93,11.41,9.84,19.96,27.71,15.07,1.63,0.97,0.32,99.18,1.44,1.88,1.91,7/29/2026 4:30:00 PM,44.4
Investment Master,GD,Industrials,386.75,387.68,69.97,24.32,2.49,1.94,0.19,104588870000,398.5,3.04,10.29,12.2,15.24,8.07,0.38,0.32,0.65,87.18,2.11,2.89,1.08,7/29/2026 8:30:00 AM,43.7
Investment Master,CARR,Industrials,68.88,81.09,49.73,45.25,1.8,2.62,1.11,57210380000,77.49,12.5,2.36,-39.54,25.18,5.98,0.93,1.3,4.74,88.68,2.0,15.77,1.99,7/28/2026 8:30:00 AM,42.9
Investment Master,WYFI,Technology,23.63,46.87,37.93,,,1341.84,29.17,912450000,38.1,61.24,46.0,-933.33,30.98,-45.45,0.71,,75.3,21.15,1.4,5.83,61.12,5/14/2026 8:30:00 AM,42.6
Investment Master,PR,Energy,21.35,22.67,71.51,24.84,0.6,3.52,4.14,17876100000,24.9,16.63,0.85,-88.07,31.86,12.82,0.33,0.46,10.85,84.24,1.19,24.37,3.26,8/5/2026 4:30:00 PM,42.4
Investment Master,MGM,Consumer Cyclical,45.54,51.59,45.24,62.81,,0.66,0.16,11651470000,50.24,10.32,4.15,-5.9,38.26,1.06,13.02,1.31,27.43,68.22,2.38,19.94,10.74,7/29/2026 4:30:00 PM,40.9
Investment Master,FOXA,Communication Services,55.31,76.4,46.56,14.6,1.44,1.35,,21924190000,71.53,29.33,-8.63,-48.79,34.37,10.56,0.69,0.55,53.02,58.1,2.09,48.17,24.42,8/6/2026 8:30:00 AM,40.8
Investment Master,QBTS,Technology,16.21,46.76,32.34,,,482.71,,6004920000,38.31,136.34,-80.95,-164.55,32.92,-2957.23,0.04,2.17,3.53,47.74,1.31,65.07,18.21,8/6/2026 8:30:00 AM,37.3
Investment Master,PRME,Healthcare,2.95,6.94,39.04,,,132.21,,532820000,7.12,141.36,-41.13,30.04,-85.35,-4917.55,1.49,2.32,47.42,43.37,1.46,33.54,35.31,5/7/2026 8:30:00 AM,35.6
Investment Master,FCEL,Industrials,21.26,37.88,48.74,,,10.13,,1699830000,22.83,7.38,-4.86,18.77,-18.2,-134.32,0.19,2.4,5.66,31.93,2.67,15.09,20.01,6/8/2026 8:30:00 AM,34.7
Investment Master,SMR,Industrials,8.09,57.42,39.07,,,158.37,,2956740000,14.7,81.71,-95.78,-25.52,19.69,-2066.55,0.0,2.28,3.1,48.69,2.47,70.48,21.01,8/5/2026 4:30:00 PM,33.6
