Tab,Ticker,Sector,Current Price,52-Week High,RSI,P/E Ratio,PEG,P/S Ratio,PSG,Market Cap,Target Price,Upside %,Revenue Growth %,EPS Growth %,Gross Margin %,Net Profit Margin %,Debt/Equity,Beta,Insider Ownership %,Institutional Ownership %,Analyst Recom,Short Interest,Short Float %,Earnings Date,Investment Score
Investment Master,ARM,Technology,292.56,452.67,45.43,345.65,3.11,63.27,3.15,311283840000,311.3,6.41,20.06,48.63,94.08,18.37,0.06,3.89,0.45,7.98,1.89,17.23,1.63,7/29/2026 4:30:00 PM,58.9
Investment Master,GEV,Industrials,1089.11,1195.9,53.84,31.73,1.77,7.44,0.47,292665310000,1226.85,12.65,15.98,1816.17,20.16,23.83,0.21,1.02,0.15,79.99,1.69,11.68,4.35,7/22/2026 8:30:00 AM,58.9
Investment Master,APLD,Technology,30.53,50.72,41.47,,,24.55,0.18,8724540000,73.42,140.48,139.29,-120.39,27.07,-54.12,1.72,5.77,9.25,70.36,1.0,70.99,27.38,7/27/2026 4:30:00 PM,58.8
Investment Master,DLR,Real Estate,179.84,208.15,48.62,47.57,,10.02,0.62,64322610000,219.26,21.92,16.16,67.62,25.66,20.83,0.82,1.05,0.03,98.87,1.57,8.06,2.25,7/23/2026 4:30:00 PM,58.8
Investment Master,QCOM,Technology,173.21,259.92,39.66,18.84,4.1,4.1,,182558070000,228.57,31.96,-3.46,172.6,54.8,22.31,0.56,1.64,0.09,82.37,2.55,40.2,3.82,7/29/2026 4:30:00 PM,58.8
Investment Master,EXLS,Technology,27.27,47.11,47.06,17.4,0.67,1.93,0.14,4166390000,40.12,47.12,13.84,5.69,35.7,11.66,0.67,0.82,3.35,100.63,1.36,12.54,8.49,7/28/2026 4:30:00 PM,58.5
Investment Master,PENG,Technology,58.35,89.87,44.21,41678.57,0.62,1.99,0.04,2990010000,73.12,25.31,47.64,,27.92,5.04,1.61,2.88,4.44,113.27,1.56,8.75,17.87,7/7/2026 4:30:00 PM,58.5
Investment Master,CSCO,Technology,111.32,130.37,43.89,36.29,2.03,7.22,0.6,438741210000,132.4,18.94,11.96,36.1,63.53,20.13,0.68,1.01,0.24,81.02,1.9,53.8,1.37,8/12/2026 4:30:00 PM,58.4
Investment Master,TXN,Technology,293.89,334.04,48.33,50.28,1.34,14.51,0.78,267467200000,308.73,5.05,18.58,31.23,57.32,28.94,0.84,1.32,0.26,90.79,2.26,16.88,1.86,7/22/2026 4:30:00 PM,58.1
Investment Master,WAL,Financial,79.65,97.23,45.99,9.28,0.5,1.56,0.1,8696620000,90.0,12.99,15.42,-7.92,,16.85,0.9,1.33,6.39,85.05,1.56,5.22,5.11,7/21/2026 4:30:00 PM,58.1
Investment Master,PEGA,Technology,30.9,68.11,45.09,16.63,0.57,3.04,,5163890000,58.5,89.32,-9.6,-59.5,74.84,20.04,0.1,0.87,45.94,56.34,1.27,16.04,17.75,7/21/2026 4:30:00 PM,58.0
Investment Master,TTD,Communication Services,18.22,91.47,41.25,20.53,0.89,2.88,0.24,8565379999,25.31,38.91,11.82,-16.77,77.83,14.57,0.17,1.03,11.21,81.66,2.47,76.79,18.4,5/7/2026 4:30:00 PM,58.0
Investment Master,SYF,Financial,72.26,88.77,44.84,7.48,0.81,1.28,,24306110000,89.43,23.76,-2.87,19.88,81.03,18.53,1.0,1.32,0.52,108.5,1.88,18.15,5.43,7/21/2026 8:30:00 AM,57.9
Investment Master,CRWD,Technology,191.35,217.49,53.06,,4.22,38.25,1.5,194843920000,194.77,1.79,25.57,124.26,74.89,-0.89,0.18,1.24,3.53,72.25,1.62,28.54,2.91,6/3/2026 4:30:00 PM,57.9
Investment Master,EOG,Energy,142.96,151.88,62.66,14.06,0.68,3.23,0.21,76144570000,158.96,11.19,15.63,39.89,40.88,23.34,0.27,0.25,0.23,97.51,2.14,18.96,3.57,8/5/2026 8:30:00 AM,57.5
Investment Master,FRSH,Technology,10.71,15.05,58.98,16.86,1.07,3.53,0.21,3078160000,11.75,9.71,16.49,-295.35,83.93,20.69,0.04,0.86,29.05,61.2,2.07,21.5,10.55,8/4/2026 4:30:00 PM,57.5
Investment Master,DECK,Consumer Cyclical,103.51,126.49,45.86,14.71,1.15,2.64,0.3,14376050000,128.26,23.91,8.68,-4.02,56.14,18.77,0.15,1.15,1.06,99.88,2.25,6.56,4.77,7/23/2026 4:30:00 PM,57.4
Investment Master,NVT,Industrials,160.49,184.64,49.96,53.97,0.99,6.0,0.11,25953980000,200.88,25.17,53.47,-60.21,37.01,11.26,0.45,1.37,0.99,93.87,1.5,4.62,2.89,7/31/2026 8:30:00 AM,57.3
Investment Master,GWRE,Technology,144.75,272.6,60.57,77.99,1.42,8.48,0.31,12051680000,198.09,36.85,26.93,-63.85,63.97,11.25,0.53,0.92,0.66,105.93,1.5,5.73,6.92,6/4/2026 4:30:00 PM,57.2
Investment Master,VLY,Financial,14.59,15.21,51.46,13.08,0.45,2.29,0.58,8082010000,16.47,12.89,3.92,59.3,,17.79,0.39,1.05,14.31,75.56,1.4,40.56,8.54,7/23/2026 8:30:00 AM,57.2
Investment Master,BNL,Real Estate,22.77,23.1,71.55,35.09,1.33,9.32,1.13,4366720000,22.9,0.57,8.25,175.03,59.48,25.85,0.93,0.94,1.14,94.04,1.73,12.91,6.81,7/29/2026 4:30:00 PM,57.1
Investment Master,KLAC,Technology,218.13,307.36,46.59,61.67,1.71,21.77,1.89,284937830000,243.77,11.75,11.52,11.65,59.91,35.68,1.05,1.45,1.95,91.7,1.97,34.38,2.68,7/28/2026 4:30:00 PM,57.1
Investment Master,S,Technology,18.67,21.4,57.5,,0.7,6.1,0.29,6399010000,19.45,4.18,20.8,64.4,73.0,-30.38,0.0,0.79,6.89,78.51,1.89,23.11,7.24,5/28/2026 4:30:00 PM,56.9
Investment Master,CPRX,Healthcare,31.49,32.56,70.17,18.1,0.9,6.46,1.15,3855010000,31.75,0.83,5.63,12.37,79.62,37.08,0.0,0.75,8.8,83.24,2.25,7.85,7.03,5/11/2026 4:30:00 PM,56.8
Investment Master,YOU,Technology,56.86,62.73,57.02,45.92,0.64,8.06,0.41,7599710000,61.6,8.34,19.7,47.03,61.78,13.0,0.6,1.05,8.11,96.91,2.33,12.12,13.09,5/6/2026 8:30:00 AM,56.8
Investment Master,DT,Technology,42.85,55.49,47.45,79.92,1.14,6.16,0.32,12435410000,47.47,10.78,19.44,-54.84,81.56,8.06,0.06,0.72,1.09,100.18,1.77,10.39,3.62,5/13/2026 8:30:00 AM,56.8
Investment Master,ABNB,Consumer Cyclical,143.18,150.89,49.02,35.27,1.12,6.79,0.38,86292280000,156.92,9.6,17.87,7.34,72.38,19.8,0.33,1.15,32.5,59.64,2.13,14.89,3.72,8/6/2026 4:30:00 PM,56.6
Investment Master,RJF,Financial,168.32,177.67,64.01,15.91,0.77,1.99,0.18,32802710000,182.58,8.47,10.82,15.42,87.69,12.96,0.47,0.93,10.44,80.72,2.41,10.5,6.02,7/22/2026 4:30:00 PM,56.5
Investment Master,EME,Industrials,759.29,951.97,41.26,25.41,1.81,1.9,0.1,33742870000,1000.14,31.72,19.67,30.04,19.29,7.54,0.13,1.15,0.74,96.96,1.91,1.28,2.9,7/30/2026 8:30:00 AM,56.5
Investment Master,GNTX,Consumer Cyclical,24.13,29.37,47.17,13.6,0.91,1.95,0.11,5139550000,27.29,13.1,17.11,9.51,34.32,14.53,0.0,0.78,0.36,96.49,2.0,14.92,7.03,7/24/2026 8:30:00 AM,56.4
Investment Master,FITB,Financial,57.26,59.5,57.18,19.49,0.75,3.39,0.09,51895400000,62.4,8.98,37.99,-5.0,,14.36,0.65,0.93,0.46,91.55,1.7,52.15,5.78,7/17/2026 8:30:00 AM,56.3
Investment Master,AMCR,Consumer Cyclical,43.59,50.93,55.99,30.04,1.12,0.91,0.01,20155030000,49.51,13.58,77.44,-11.55,16.71,3.06,1.43,0.61,0.26,79.52,1.92,28.71,6.23,5/6/2026 8:30:00 AM,56.2
Investment Master,CFG,Financial,71.43,74.7,56.85,15.52,0.45,2.46,0.54,30204390000,79.83,11.76,4.55,41.17,,16.15,0.62,1.01,0.95,98.84,1.4,15.64,3.74,7/16/2026 8:30:00 AM,56.1
Investment Master,DOX,Technology,52.12,90.3,43.29,10.47,0.69,1.21,0.31,5606160000,84.67,62.45,3.92,-11.62,36.12,11.57,0.32,0.42,1.22,99.81,2.25,9.56,9.0,5/13/2026 4:30:00 PM,56.1
Investment Master,PWR,Industrials,640.47,788.76,41.14,87.87,1.78,3.19,0.12,96109020000,798.25,24.64,26.33,51.81,13.3,3.67,0.7,1.24,0.94,94.31,1.75,3.34,2.24,7/30/2026 8:30:00 AM,56.1
Investment Master,MGY,Energy,25.06,32.76,38.14,14.54,0.48,3.51,1.5,4634790000,32.83,31.01,2.34,-0.28,46.04,24.06,0.2,0.71,0.94,111.51,1.85,19.89,10.86,8/6/2026 8:30:00 AM,56.0
Investment Master,AAOI,Technology,119.79,233.69,45.16,,,18.96,0.37,9612280000,172.75,44.21,51.36,-2.56,29.54,-8.55,0.25,3.76,5.48,72.61,2.0,10.76,14.18,8/6/2026 4:30:00 PM,56.0
Investment Master,NTNX,Technology,53.88,82.42,56.73,56.45,1.94,5.3,0.53,14564300000,58.93,9.37,10.03,19.25,87.08,10.03,,0.61,2.45,89.48,2.1,22.3,8.46,5/27/2026 4:30:00 PM,55.8
Investment Master,FLEX,Technology,127.53,166.86,44.05,54.69,0.45,1.67,0.1,46725660000,174.5,36.83,16.86,17.12,9.16,3.15,0.87,1.69,0.65,98.71,1.36,7.41,2.04,7/29/2026 8:30:00 AM,55.7
Investment Master,HBAN,Financial,18.07,19.46,57.47,13.83,0.63,2.79,0.1,36620120000,20.53,13.61,26.86,-24.84,,15.76,0.72,0.95,0.91,89.09,1.57,66.24,3.3,7/23/2026 8:30:00 AM,55.4
Investment Master,CTSH,Technology,43.94,87.03,47.0,9.54,0.78,0.97,0.17,20824190000,63.22,43.88,5.83,3.61,30.87,10.41,0.07,0.83,0.49,106.99,2.06,59.75,12.67,7/29/2026 8:30:00 AM,55.3
Investment Master,RGTI,Technology,15.3,58.17,39.27,,,507.39,2.55,5084040000,31.0,102.61,198.91,-148.42,-59.45,-2253.59,0.01,2.02,1.73,52.93,1.69,58.63,17.95,5/11/2026 4:30:00 PM,55.2
Investment Master,CARG,Consumer Cyclical,35.21,39.42,61.14,23.09,1.01,3.32,0.41,3175870000,38.07,8.12,8.17,-8.8,88.61,15.57,0.79,1.17,20.54,92.16,1.81,7.44,10.39,5/7/2026 4:30:00 PM,55.0
Investment Master,UPWK,Communication Services,9.07,22.84,52.88,11.3,0.39,1.42,0.99,1120390000,12.44,37.16,1.44,-12.0,77.54,13.81,0.67,0.98,5.19,96.73,2.4,25.03,21.37,5/7/2026 4:30:00 PM,54.7
Investment Master,ALGM,Technology,49.18,71.77,45.78,,0.58,10.29,0.39,9162440000,56.55,14.99,26.12,-10.7,46.3,-1.67,0.32,1.95,32.91,75.35,1.38,15.48,12.39,7/30/2026 8:30:00 AM,54.7
Investment Master,STM,Technology,65.84,81.42,45.78,428.09,0.26,4.72,0.2,58517930000,80.09,21.64,23.2,-32.33,33.84,1.17,0.14,1.95,0.0,12.22,1.93,10.26,1.15,7/23/2026 8:30:00 AM,54.7
Investment Master,CRWV,Technology,79.39,153.2,40.05,,,6.96,0.06,43312830000,139.3,75.46,111.69,-76.43,34.82,-25.58,7.39,7.41,37.88,44.91,1.88,80.96,23.89,5/7/2026 4:30:00 PM,54.6
Investment Master,FTI,Energy,74.41,77.79,63.49,28.47,1.09,2.92,0.28,29666370000,76.55,2.88,10.46,92.99,22.49,10.65,0.39,0.71,1.0,99.69,1.91,14.46,3.66,7/30/2026 8:30:00 AM,54.3
Investment Master,VST,Utilities,163.38,219.8,57.28,27.28,0.18,3.35,,55089980000,230.47,41.06,-10.0,407.29,14.65,12.45,3.56,1.42,0.95,91.3,1.38,15.92,4.77,8/7/2026 8:30:00 AM,54.2
Investment Master,RYAN,Financial,40.71,66.56,57.49,55.33,1.76,3.39,0.23,10734790000,44.71,9.83,14.57,158.3,,3.43,5.88,0.59,12.65,88.47,2.41,14.9,13.18,7/30/2026 4:30:00 PM,54.1
Investment Master,DIS,Communication Services,96.42,123.41,43.8,15.43,1.09,1.72,0.23,167425920000,128.07,32.83,7.45,-29.76,31.63,11.53,0.44,1.39,0.16,78.25,1.42,23.78,1.37,8/5/2026 8:30:00 AM,54.0
Investment Master,FTNT,Technology,157.09,170.34,54.14,60.69,4.03,16.19,0.8,115091730000,128.06,-18.48,20.13,28.98,80.3,27.49,0.5,1.07,17.23,70.53,2.78,15.06,2.48,7/29/2026 4:30:00 PM,54.0
Investment Master,ZS,Technology,148.41,336.99,55.39,,1.8,7.56,0.3,23998940000,192.12,29.45,25.43,-224.81,76.29,-2.44,0.79,0.94,35.17,54.23,1.49,8.29,7.9,5/26/2026 4:30:00 PM,53.8
Investment Master,IBM,Technology,211.83,332.44,31.33,18.73,2.46,2.89,0.31,199095900000,265.8,25.48,9.46,14.44,57.8,15.61,2.12,0.71,0.1,66.17,2.07,34.28,3.65,7/14/2026 8:30:00 AM,53.5
Investment Master,POWL,Industrials,243.97,328.0,45.2,47.68,1.71,7.85,1.22,8888230000,335.33,37.45,6.45,-1.12,30.05,16.51,0.0,1.19,21.46,80.27,1.57,2.23,7.81,8/3/2026 4:30:00 PM,53.5
Investment Master,NDAQ,Financial,90.57,101.78,56.85,27.29,1.38,6.2,2.76,51223470000,108.44,19.73,2.25,33.29,57.81,23.15,0.79,0.97,21.35,75.44,1.45,9.33,2.1,7/23/2026 8:30:00 AM,53.3
Investment Master,PB,Financial,72.82,77.2,53.78,13.2,1.1,4.88,0.4,8727820000,79.62,9.34,12.3,-14.8,,29.54,0.3,0.66,4.36,73.87,2.47,6.18,5.39,7/29/2026 8:30:00 AM,53.3
Investment Master,IRM,Real Estate,126.37,134.68,55.51,138.76,3.53,5.19,0.24,37598190000,132.82,5.1,21.58,787.08,40.39,3.76,,1.22,0.93,88.27,1.5,7.46,2.53,8/5/2026 8:30:00 AM,53.3
Investment Master,NTAP,Technology,164.4,192.82,54.05,25.86,1.86,4.66,0.37,32261900000,177.25,7.82,12.46,23.01,70.59,18.43,2.02,1.45,0.52,106.24,2.5,15.04,7.72,5/28/2026 4:30:00 PM,53.3
Investment Master,NXT,Technology,107.31,163.13,45.28,27.99,1.24,4.57,,16273950000,152.98,42.56,-4.74,-7.61,32.19,16.46,0.02,1.94,1.5,107.53,1.6,7.1,4.76,7/30/2026 4:30:00 PM,53.1
Investment Master,XYL,Industrials,118.04,154.28,50.47,29.33,1.94,3.09,1.14,28057170000,152.0,28.77,2.71,14.41,38.48,10.8,0.19,1.01,0.35,96.14,1.85,7.88,3.33,7/28/2026 8:30:00 AM,53.1
Investment Master,MWA,Industrials,25.0,31.0,45.49,18.97,2.19,2.67,0.48,3911780000,31.0,24.0,5.52,15.29,37.58,14.17,0.42,1.03,0.9,96.11,2.57,4.93,3.18,5/5/2026 4:30:00 PM,52.8
Investment Master,LAUR,Consumer Defensive,36.08,40.75,43.55,19.03,0.79,2.91,0.19,5050470000,40.25,11.56,15.43,-14.91,26.92,16.08,0.69,0.41,7.51,96.98,1.33,4.75,3.67,7/30/2026 8:30:00 AM,52.3
Investment Master,JCI,Industrials,142.1,151.17,49.92,25.42,1.18,3.55,0.43,86699260000,158.22,11.34,8.21,38.05,36.49,14.45,0.7,1.32,0.33,94.05,2.21,9.13,1.5,7/29/2026 8:30:00 AM,52.3
Investment Master,JPM,Financial,344.75,351.25,62.39,14.77,1.33,3.11,0.17,923751360000,372.26,7.98,18.09,47.08,,21.39,3.3,0.98,0.45,76.24,2.07,26.87,1.01,7/14/2026 8:30:00 AM,52.3
Investment Master,ONTO,Technology,300.53,386.48,49.24,139.51,0.91,14.51,1.53,14949190000,366.0,21.78,9.51,-47.97,49.26,10.33,0.0,1.59,0.63,99.8,1.08,2.63,5.31,8/6/2026 4:30:00 PM,52.2
Investment Master,PFG,Financial,109.41,114.9,47.72,15.64,0.98,1.53,,23633570000,106.5,-2.66,-4.51,816.94,,10.1,0.33,0.89,0.77,81.24,3.0,8.88,4.14,7/27/2026 4:30:00 PM,52.0
Investment Master,SN,Consumer Cyclical,148.06,156.86,55.78,29.85,1.39,3.18,0.2,20953510000,163.04,10.12,15.55,2.94,48.62,10.7,0.31,1.23,39.02,59.54,1.0,9.08,10.52,8/5/2026 8:30:00 AM,52.0
Investment Master,OKTA,Technology,139.8,157.01,54.41,101.54,2.88,8.11,0.72,24297800000,126.92,-9.21,11.19,20.1,77.44,8.24,0.06,0.76,4.97,93.82,1.74,8.6,5.21,5/28/2026 4:30:00 PM,51.9
Investment Master,NTLA,Healthcare,11.45,28.24,33.47,,,24.22,,1600520000,26.12,128.12,-9.5,26.48,76.32,-597.04,0.13,1.83,4.46,76.31,2.3,49.22,36.87,5/11/2026 8:30:00 AM,51.6
Investment Master,KEY,Financial,22.95,24.06,49.64,14.06,0.63,2.22,,24776910000,24.97,8.8,-1.18,33.12,,16.19,0.85,1.03,0.4,88.59,1.95,31.01,2.88,7/21/2026 8:30:00 AM,50.8
Investment Master,AIG,Financial,79.54,87.29,56.26,14.05,0.89,1.58,,42169960000,88.75,11.58,-1.96,20.82,,11.86,0.23,0.53,0.29,97.95,2.37,9.48,1.79,8/6/2026 4:30:00 PM,50.6
Investment Master,VSNT,Communication Services,35.94,59.0,41.89,6.08,0.54,0.76,,5071860000,43.33,20.56,-1.17,-20.39,40.88,12.72,0.37,,0.53,82.63,2.62,3.82,2.71,8/6/2026 8:30:00 AM,50.5
Investment Master,ALRM,Technology,52.27,59.53,65.64,21.69,2.59,2.49,0.23,2585180000,60.0,14.79,11.04,-10.25,62.66,12.36,0.66,0.75,6.21,96.63,2.43,2.74,5.91,5/7/2026 4:30:00 PM,50.4
Investment Master,CRSP,Healthcare,48.22,78.47,38.91,,,1134.45,16.55,4651240000,83.53,73.23,68.55,19.13,-5283.4,-13856.54,0.43,1.74,7.16,72.66,1.83,20.4,22.78,5/4/2026 4:30:00 PM,50.4
Investment Master,APA,Energy,35.57,45.66,55.36,8.29,1.5,1.46,,12572930000,42.36,19.09,-11.72,32.16,41.44,17.8,0.7,0.35,0.49,100.54,2.7,31.56,8.97,8/6/2026 8:30:00 AM,50.0
Investment Master,ASB,Financial,30.8,31.83,55.52,10.71,1.16,2.06,0.7,5110170000,33.0,7.14,2.96,18.38,,19.35,0.89,0.77,14.67,90.27,2.2,6.9,4.87,7/23/2026 4:30:00 PM,49.9
Investment Master,ETN,Industrials,404.83,436.76,49.7,39.57,1.75,5.51,0.33,157193580000,469.41,15.95,16.84,-9.15,36.89,13.99,1.11,1.19,0.2,87.9,1.61,9.29,2.4,7/31/2026 8:30:00 AM,49.9
Investment Master,DVN,Energy,44.04,52.7,54.31,12.22,0.54,3.01,0.98,50801640000,59.74,35.65,3.06,-74.64,23.26,13.45,0.56,0.42,1.64,48.3,1.36,29.34,2.59,8/4/2026 4:30:00 PM,49.8
Investment Master,ALOY,Basic Materials,9.13,26.9,35.85,,,246.26,12.15,627970000,27.0,195.73,20.26,-746.7,48.57,-4325.81,0.01,0.65,8.07,4.16,1.0,7.45,11.78,05/19/2026,49.7
Investment Master,FNB,Financial,18.92,19.6,52.89,11.24,0.99,2.5,,6733050000,20.61,8.93,-0.59,17.02,,22.43,0.68,0.87,1.62,88.42,1.56,31.12,8.89,7/16/2026 4:30:00 PM,49.4
Investment Master,PANW,Technology,338.83,368.81,57.31,278.71,6.26,26.04,0.84,276146440000,339.55,0.21,31.15,-159.65,71.05,7.95,0.07,0.9,1.01,80.42,1.59,25.0,3.1,6/2/2026 4:30:00 PM,49.1
Investment Master,PPL,Utilities,35.32,40.1,43.39,21.72,2.03,2.85,0.26,26575350000,41.86,18.52,10.82,6.93,28.19,13.08,1.35,0.59,0.2,89.31,1.68,37.27,4.96,8/7/2026 8:30:00 AM,49.1
Investment Master,MSI,Technology,404.63,492.25,43.39,32.62,2.17,5.66,0.77,67166310000,509.7,25.97,7.36,-13.97,49.07,17.61,3.77,0.88,0.41,90.04,1.47,3.67,2.22,5/7/2026 4:30:00 PM,49.0
Investment Master,MTB,Financial,247.77,255.01,63.45,13.08,1.06,2.71,1.51,35910050000,255.19,2.99,1.79,25.37,,21.93,0.65,0.57,0.36,94.94,2.59,5.99,4.15,7/15/2026 8:30:00 AM,48.9
Investment Master,GFS,Technology,59.22,92.55,34.74,42.54,0.98,4.75,1.54,32494060000,82.05,38.55,3.09,-51.3,26.11,11.37,0.15,1.8,77.23,25.61,2.08,7.25,5.81,8/5/2026 8:30:00 AM,48.3
Investment Master,NET,Technology,271.77,291.01,60.53,,5.15,41.45,1.24,96509940000,261.14,-3.91,33.54,41.55,73.3,-3.72,2.31,1.65,10.45,79.94,1.84,9.28,2.92,8/6/2026 4:30:00 PM,48.3
Investment Master,MBLY,Consumer Cyclical,9.07,17.11,47.77,,1.34,3.79,0.14,7642590000,12.64,39.36,27.4,-3620.7,47.37,-203.97,0.0,1.17,80.73,22.46,2.31,32.19,19.84,7/23/2026 8:30:00 AM,47.8
Investment Master,MTDR,Energy,53.97,66.84,56.91,13.9,0.48,1.87,,6702300000,70.38,30.41,-6.42,-115.17,38.9,13.45,0.62,0.74,7.29,94.63,1.42,13.03,11.32,8/5/2026 4:30:00 PM,47.6
Investment Master,BANC,Financial,21.49,21.62,63.88,16.55,0.35,1.82,3.25,3313040000,23.14,7.68,0.56,49.77,,11.39,0.99,0.74,3.31,94.8,1.27,9.76,6.55,4/22/2026 4:30:00 PM,47.5
Investment Master,RF,Financial,30.88,32.47,55.65,12.56,1.03,2.77,,26348100000,32.75,6.06,-2.67,7.97,,22.61,0.4,1.01,0.3,85.98,2.75,53.91,6.34,7/17/2026 8:30:00 AM,47.5
Investment Master,TSLA,Consumer Cyclical,380.37,498.85,43.85,347.5,6.01,14.6,0.93,1428564580000,407.48,7.13,15.78,16.01,19.07,3.95,0.19,1.82,30.04,44.29,2.55,79.11,3.01,7/22/2026 4:30:00 PM,47.4
Investment Master,FHN,Financial,25.26,26.56,49.53,12.14,1.09,2.4,4.21,11989460000,27.75,9.86,0.57,19.02,,20.58,0.47,0.63,1.33,87.08,2.24,14.54,3.1,7/15/2026 8:30:00 AM,47.2
Investment Master,COP,Energy,117.0,135.87,61.76,19.89,0.91,2.46,,142534300000,142.46,21.76,-5.2,-20.22,23.54,12.61,0.36,0.1,0.1,87.25,1.73,19.18,1.58,8/6/2026 8:30:00 AM,47.0
Investment Master,WBS,Financial,76.06,77.69,54.22,12.46,1.18,2.77,1.29,12322930000,75.25,-1.06,2.14,15.16,,22.37,0.59,1.01,0.75,91.31,2.85,12.05,7.49,7/21/2026 4:30:00 PM,46.8
Investment Master,FDX,Industrials,314.71,345.38,48.62,16.98,,0.79,0.06,75091960000,374.5,19.0,12.54,-3.63,21.77,4.67,1.36,1.32,8.66,81.23,1.91,5.67,2.6,06/24/2026,46.8
Investment Master,EQIX,Real Estate,1024.44,1128.74,44.45,70.85,3.54,10.71,1.09,101034850000,1207.93,17.91,9.84,19.96,27.71,15.07,1.63,0.97,0.32,100.19,1.41,1.77,1.8,7/29/2026 4:30:00 PM,46.6
Investment Master,ACLS,Technology,140.99,193.77,44.8,43.92,2.41,5.13,1.55,4333010000,169.67,20.34,3.32,-66.35,43.07,11.93,0.07,1.93,1.42,110.28,2.67,1.9,6.27,5/7/2026 4:30:00 PM,45.3
Investment Master,GD,Industrials,369.94,380.71,58.64,23.26,2.38,1.86,0.18,100042940000,398.5,7.72,10.29,12.2,15.24,8.07,0.38,0.33,0.65,88.25,2.11,3.14,1.17,7/29/2026 8:30:00 AM,45.0
Investment Master,FOX,Communication Services,51.56,68.17,53.48,13.61,1.38,1.41,,22833190000,71.12,37.94,-8.63,-48.79,34.37,10.56,0.69,0.57,68.34,34.34,2.14,11.05,8.31,8/6/2026 8:30:00 AM,44.8
Investment Master,FLNC,Utilities,15.37,33.51,40.92,,,1.1,0.14,2832930000,19.16,24.66,7.71,33.88,11.1,-1.62,1.09,2.79,24.49,56.72,2.79,25.75,25.68,5/6/2026 4:30:00 PM,44.8
Investment Master,INTC,Technology,105.18,142.35,45.1,,0.78,9.83,1.37,528630660000,113.09,7.52,7.18,-288.04,35.9,-5.9,0.4,2.24,14.71,62.16,2.53,127.79,2.98,7/23/2026 4:30:00 PM,44.2
Investment Master,CARR,Industrials,67.25,81.08,43.95,44.19,1.76,2.55,1.08,55860680000,77.14,14.71,2.36,-39.54,25.18,5.98,0.93,1.31,4.74,89.7,2.0,15.72,1.99,7/28/2026 8:30:00 AM,43.7
Investment Master,PR,Energy,20.83,22.67,68.33,24.24,0.59,3.44,4.05,17441630000,24.9,19.54,0.85,-88.07,31.86,12.82,0.33,0.48,10.85,84.19,1.19,27.17,3.64,8/5/2026 4:30:00 PM,43.2
Investment Master,TEM,Healthcare,49.36,104.31,41.63,,,6.5,0.18,8863320000,66.57,34.87,36.12,-77.97,62.22,-22.2,3.17,3.56,40.92,50.83,2.16,33.6,31.67,7/30/2026 4:30:00 PM,42.3
Investment Master,BMI,Technology,147.41,247.29,58.82,33.34,4.73,4.8,,4302390000,157.88,7.1,-8.97,-28.33,41.37,14.56,0.0,0.64,0.69,107.35,2.2,4.5,15.53,7/22/2026 8:30:00 AM,41.9
Investment Master,MGM,Consumer Cyclical,45.95,51.59,46.64,63.37,,0.66,0.16,11755340000,49.68,8.12,4.15,-5.9,38.26,1.06,13.02,1.31,27.43,69.1,2.38,18.91,10.18,7/29/2026 4:30:00 PM,40.6
Investment Master,WYFI,Technology,27.85,46.86,43.84,,,1581.76,34.39,1075600000,38.1,36.8,46.0,-933.33,30.98,-45.45,0.71,,75.3,21.24,1.4,4.05,42.45,5/14/2026 8:30:00 AM,40.4
Investment Master,LMT,Industrials,505.56,691.98,42.11,24.48,0.93,1.55,4.84,116563740000,608.32,20.33,0.32,-11.5,10.7,6.38,2.76,0.12,0.1,76.57,2.48,3.51,1.52,7/23/2026 8:30:00 AM,39.3
Investment Master,QBTS,Technology,17.87,46.76,37.51,,,532.15,,6619890000,38.31,114.38,-80.95,-164.55,32.92,-2957.23,0.04,2.16,3.55,47.67,1.31,63.22,17.69,5/12/2026 8:30:00 AM,37.4
Investment Master,FCEL,Industrials,22.07,37.88,50.38,,,10.51,,1764040000,22.83,3.44,-4.86,18.77,-18.2,-134.32,0.19,2.4,5.62,31.79,2.67,10.27,13.62,6/8/2026 8:30:00 AM,35.6
Investment Master,PRME,Healthcare,3.12,6.93,42.52,,,140.06,,564430000,7.12,128.21,-41.13,30.04,-85.35,-4917.55,1.49,2.31,47.42,43.37,1.46,34.73,36.57,5/7/2026 8:30:00 AM,35.6
Investment Master,HON,Industrials,230.66,260.16,52.36,16.35,3.12,1.84,,73079220000,253.35,9.84,-6.9,-42.16,38.06,11.37,2.78,0.86,0.11,79.49,1.96,11.62,3.67,7/23/2026 8:30:00 AM,35.0
Investment Master,DOW,Basic Materials,30.74,42.75,51.52,,,0.56,,22151990000,36.06,17.31,-6.11,-69.17,5.98,-7.27,1.29,0.42,0.26,74.05,2.3,34.84,4.85,7/23/2026 8:30:00 AM,34.5
Investment Master,SMR,Industrials,8.66,57.39,43.33,,,169.62,,3166890000,14.93,72.4,-95.78,-25.52,19.69,-2066.55,0.0,2.29,3.1,48.71,2.44,72.27,21.55,8/5/2026 4:30:00 PM,32.6
Investment Master,BKSY,Industrials,23.47,52.9,38.98,,,8.9,,870760000,39.06,66.43,-29.68,-97.33,36.21,-89.06,2.61,2.62,14.92,66.25,1.57,8.0,25.33,8/6/2026 8:30:00 AM,30.6
